2024-06-08 20:44:55 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 15016
2024-06-08 20:44:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-08 20:44:55 0 [Note] InnoDB: Uses event mutexes
2024-06-08 20:44:55 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-08 20:44:55 0 [Note] InnoDB: Number of pools: 1
2024-06-08 20:44:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=34, page number=12] with future log sequence number 17791676
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=423] with future log sequence number 17847546
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=274] with future log sequence number 17847502
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=61, page number=8] with future log sequence number 17791407
2024-06-08 20:44:56 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 17847502
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 14377763 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 17668197 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 17429926 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 17605282 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=374] log sequence number 17605282 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 17605321 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 17605321 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 17605360 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=330] log sequence number 17605360 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 17605399 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=331] log sequence number 17605399 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 17434353 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 17605804 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=352] log sequence number 17605804 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 17620585 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 17620585 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 17620624 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=405] log sequence number 17620624 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 17620663 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=436] log sequence number 17620663 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 17620702 is in the future! Current system log sequence number 300306.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-08 20:44:56 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 17620702 is in the future! Current system log sequence number 300306.
